"","country","indicator","date","year_week","value","source","url"
"9603","France","Daily hospital occupancy","2021-04-09","2021-W14",30326,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9604","France","Daily hospital occupancy","2021-04-10","2021-W14",30238,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9605","France","Daily hospital occupancy","2021-04-11","2021-W14",30671,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9606","France","Daily hospital occupancy","2021-04-12","2021-W15",31262,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9607","France","Daily hospital occupancy","2021-04-13","2021-W15",31226,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9608","France","Daily hospital occupancy","2021-04-14","2021-W15",30868,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9609","France","Daily hospital occupancy","2021-04-15","2021-W15",30668,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9610","France","Daily hospital occupancy","2021-04-16","2021-W15",30472,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9611","France","Daily hospital occupancy","2021-04-17","2021-W15",30329,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9612","France","Daily hospital occupancy","2021-04-18","2021-W15",30789,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9613","France","Daily hospital occupancy","2021-04-19","2021-W16",31214,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9614","France","Daily hospital occupancy","2021-04-20","2021-W16",31086,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9615","France","Daily hospital occupancy","2021-04-21","2021-W16",30954,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9616","France","Daily hospital occupancy","2021-04-22","2021-W16",30634,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9617","France","Daily hospital occupancy","2021-04-23","2021-W16",30438,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9618","France","Daily hospital occupancy","2021-04-24","2021-W16",30100,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9619","France","Daily hospital occupancy","2021-04-25","2021-W16",30287,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9620","France","Daily hospital occupancy","2021-04-26","2021-W17",30596,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9621","France","Daily hospital occupancy","2021-04-27","2021-W17",30281,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9622","France","Daily hospital occupancy","2021-04-28","2021-W17",29911,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9623","France","Daily hospital occupancy","2021-04-29","2021-W17",29487,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9624","France","Daily hospital occupancy","2021-04-30","2021-W17",28930,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9625","France","Daily hospital occupancy","2021-05-01","2021-W17",28603,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9626","France","Daily hospital occupancy","2021-05-02","2021-W17",28818,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9627","France","Daily hospital occupancy","2021-05-03","2021-W18",28950,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9628","France","Daily hospital occupancy","2021-05-04","2021-W18",28427,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9629","France","Daily hospital occupancy","2021-05-05","2021-W18",27686,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9630","France","Daily hospital occupancy","2021-05-06","2021-W18",26985,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9631","France","Daily hospital occupancy","2021-05-07","2021-W18",26331,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9632","France","Daily hospital occupancy","2021-05-08","2021-W18",25800,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9633","France","Daily hospital occupancy","2021-05-09","2021-W18",25797,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9634","France","Daily hospital occupancy","2021-05-10","2021-W19",25666,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9635","France","Daily hospital occupancy","2021-05-11","2021-W19",25028,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9636","France","Daily hospital occupancy","2021-05-12","2021-W19",24254,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9637","France","Daily hospital occupancy","2021-05-13","2021-W19",23656,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9638","France","Daily hospital occupancy","2021-05-14","2021-W19",23406,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9639","France","Daily hospital occupancy","2021-05-15","2021-W19",22950,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9640","France","Daily hospital occupancy","2021-05-16","2021-W19",22963,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9641","France","Daily hospital occupancy","2021-05-17","2021-W20",22749,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9642","France","Daily hospital occupancy","2021-05-18","2021-W20",22058,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9643","France","Daily hospital occupancy","2021-05-19","2021-W20",21347,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9644","France","Daily hospital occupancy","2021-05-20","2021-W20",20750,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9645","France","Daily hospital occupancy","2021-05-21","2021-W20",20209,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9646","France","Daily hospital occupancy","2021-05-22","2021-W20",19765,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9647","France","Daily hospital occupancy","2021-05-23","2021-W20",19720,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9648","France","Daily hospital occupancy","2021-05-24","2021-W21",19701,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9649","France","Daily hospital occupancy","2021-05-25","2021-W21",19430,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9650","France","Daily hospital occupancy","2021-05-26","2021-W21",18593,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9651","France","Daily hospital occupancy","2021-05-27","2021-W21",17941,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9652","France","Daily hospital occupancy","2021-05-28","2021-W21",17272,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9653","France","Daily hospital occupancy","2021-05-29","2021-W21",16847,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9654","France","Daily hospital occupancy","2021-05-30","2021-W21",16775,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9655","France","Daily hospital occupancy","2021-05-31","2021-W22",16596,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9656","France","Daily hospital occupancy","2021-06-01","2021-W22",16088,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9657","France","Daily hospital occupancy","2021-06-02","2021-W22",15638,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9658","France","Daily hospital occupancy","2021-06-03","2021-W22",15283,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9659","France","Daily hospital occupancy","2021-06-04","2021-W22",14801,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9660","France","Daily hospital occupancy","2021-06-05","2021-W22",14532,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9661","France","Daily hospital occupancy","2021-06-06","2021-W22",14525,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9662","France","Daily hospital occupancy","2021-06-07","2021-W23",14323,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9663","France","Daily hospital occupancy","2021-06-08","2021-W23",13984,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9664","France","Daily hospital occupancy","2021-06-09","2021-W23",13526,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9665","France","Daily hospital occupancy","2021-06-10","2021-W23",13090,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9666","France","Daily hospital occupancy","2021-06-11","2021-W23",12712,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9667","France","Daily hospital occupancy","2021-06-12","2021-W23",12496,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9668","France","Daily hospital occupancy","2021-06-13","2021-W23",12480,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9669","France","Daily hospital occupancy","2021-06-14","2021-W24",12374,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9670","France","Daily hospital occupancy","2021-06-15","2021-W24",11895,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9671","France","Daily hospital occupancy","2021-06-16","2021-W24",11519,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9672","France","Daily hospital occupancy","2021-06-17","2021-W24",11114,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9673","France","Daily hospital occupancy","2021-06-18","2021-W24",10738,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9674","France","Daily hospital occupancy","2021-06-19","2021-W24",10531,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9675","France","Daily hospital occupancy","2021-06-20","2021-W24",10518,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9676","France","Daily hospital occupancy","2021-06-21","2021-W25",10386,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9677","France","Daily hospital occupancy","2021-06-22","2021-W25",10046,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9678","France","Daily hospital occupancy","2021-06-23","2021-W25",9771,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9679","France","Daily hospital occupancy","2021-06-24","2021-W25",9392,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9680","France","Daily hospital occupancy","2021-06-25","2021-W25",9190,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9681","France","Daily hospital occupancy","2021-06-26","2021-W25",9024,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9682","France","Daily hospital occupancy","2021-06-27","2021-W25",8986,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9683","France","Daily hospital occupancy","2021-06-28","2021-W26",8846,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9684","France","Daily hospital occupancy","2021-06-29","2021-W26",8627,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9685","France","Daily hospital occupancy","2021-06-30","2021-W26",8451,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9686","France","Daily hospital occupancy","2021-07-01","2021-W26",8232,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9687","France","Daily hospital occupancy","2021-07-02","2021-W26",8044,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9688","France","Daily hospital occupancy","2021-07-03","2021-W26",7912,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9689","France","Daily hospital occupancy","2021-07-04","2021-W26",7913,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9690","France","Daily hospital occupancy","2021-07-05","2021-W27",7806,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9691","France","Daily hospital occupancy","2021-07-06","2021-W27",7637,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9692","France","Daily hospital occupancy","2021-07-07","2021-W27",7539,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9693","France","Daily hospital occupancy","2021-07-08","2021-W27",7384,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9694","France","Daily hospital occupancy","2021-07-09","2021-W27",7275,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9695","France","Daily hospital occupancy","2021-07-10","2021-W27",7183,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9696","France","Daily hospital occupancy","2021-07-11","2021-W27",7183,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9697","France","Daily hospital occupancy","2021-07-12","2021-W28",7137,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9698","France","Daily hospital occupancy","2021-07-13","2021-W28",7076,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9699","France","Daily hospital occupancy","2021-07-14","2021-W28",7047,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9700","France","Daily hospital occupancy","2021-07-15","2021-W28",7054,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9701","France","Daily hospital occupancy","2021-07-16","2021-W28",6971,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9702","France","Daily hospital occupancy","2021-07-17","2021-W28",6922,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9703","France","Daily hospital occupancy","2021-07-18","2021-W28",6936,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9704","France","Daily hospital occupancy","2021-07-19","2021-W29",7041,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9705","France","Daily hospital occupancy","2021-07-20","2021-W29",6912,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9706","France","Daily hospital occupancy","2021-07-21","2021-W29",6869,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9707","France","Daily hospital occupancy","2021-07-22","2021-W29",6832,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9708","France","Daily hospital occupancy","2021-07-23","2021-W29",6802,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9709","France","Daily hospital occupancy","2021-07-24","2021-W29",6787,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9710","France","Daily hospital occupancy","2021-07-25","2021-W29",6843,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9711","France","Daily hospital occupancy","2021-07-26","2021-W30",7079,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9712","France","Daily hospital occupancy","2021-07-27","2021-W30",7137,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9713","France","Daily hospital occupancy","2021-07-28","2021-W30",7208,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9714","France","Daily hospital occupancy","2021-07-29","2021-W30",7236,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9715","France","Daily hospital occupancy","2021-07-30","2021-W30",7363,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9716","France","Daily hospital occupancy","2021-07-31","2021-W30",7409,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9717","France","Daily hospital occupancy","2021-08-01","2021-W30",7581,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9718","France","Daily hospital occupancy","2021-08-02","2021-W31",7840,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9719","France","Daily hospital occupancy","2021-08-03","2021-W31",7974,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9720","France","Daily hospital occupancy","2021-08-04","2021-W31",8134,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9721","France","Daily hospital occupancy","2021-08-05","2021-W31",8210,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9722","France","Daily hospital occupancy","2021-08-06","2021-W31",8368,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9723","France","Daily hospital occupancy","2021-08-07","2021-W31",8425,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9724","France","Daily hospital occupancy","2021-08-08","2021-W31",8685,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9725","France","Daily hospital occupancy","2021-08-09","2021-W32",9022,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9726","France","Daily hospital occupancy","2021-08-10","2021-W32",9153,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9727","France","Daily hospital occupancy","2021-08-11","2021-W32",9233,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9728","France","Daily hospital occupancy","2021-08-12","2021-W32",9465,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9729","France","Daily hospital occupancy","2021-08-13","2021-W32",9546,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9730","France","Daily hospital occupancy","2021-08-14","2021-W32",9648,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9731","France","Daily hospital occupancy","2021-08-15","2021-W32",9798,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9732","France","Daily hospital occupancy","2021-08-16","2021-W33",10151,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9733","France","Daily hospital occupancy","2021-08-17","2021-W33",10219,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9734","France","Daily hospital occupancy","2021-08-18","2021-W33",10336,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9735","France","Daily hospital occupancy","2021-08-19","2021-W33",10392,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9736","France","Daily hospital occupancy","2021-08-20","2021-W33",10515,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9737","France","Daily hospital occupancy","2021-08-21","2021-W33",10463,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9738","France","Daily hospital occupancy","2021-08-22","2021-W33",10651,"Country_Website","https://www.data.gouv.fr/fr/datasets/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19/"
"9739","France","Daily ICU occupancy","2020-01-27","2020-W05",0,"External_Github","https://github.com/opencovid19-fr/data"
"9740","France","Daily ICU occupancy","2020-01-28","2020-W05",1,"External_Github","https://github.com/opencovid19-fr/data"
"9741","France","Daily ICU occupancy","2020-01-29","2020-W05",2,"External_Github","https://github.com/opencovid19-fr/data"
"9742","France","Daily ICU occupancy","2020-01-30","2020-W05",2,"External_Github","https://github.com/opencovid19-fr/data"
"9743","France","Daily ICU occupancy","2020-01-31","2020-W05",2,"External_Github","https://github.com/opencovid19-fr/data"
"9744","France","Daily ICU occupancy","2020-02-02","2020-W05",1,"External_Github","https://github.com/opencovid19-fr/data"
"9745","France","Daily ICU occupancy","2020-02-03","2020-W06",1,"External_Github","https://github.com/opencovid19-fr/data"
"9746","France","Daily ICU occupancy","2020-02-04","2020-W06",1,"External_Github","https://github.com/opencovid19-fr/data"
"9747","France","Daily ICU occupancy","2020-02-05","2020-W06",1,"External_Github","https://github.com/opencovid19-fr/data"
"9748","France","Daily ICU occupancy","2020-02-07","2020-W06",1,"External_Github","https://github.com/opencovid19-fr/data"
"9749","France","Daily ICU occupancy","2020-02-08","2020-W06",1,"External_Github","https://github.com/opencovid19-fr/data"
"9750","France","Daily ICU occupancy","2020-02-09","2020-W06",1,"External_Github","https://github.com/opencovid19-fr/data"
"9751","France","Daily ICU occupancy","2020-02-10","2020-W07",1,"External_Github","https://github.com/opencovid19-fr/data"
"9752","France","Daily ICU occupancy","2020-02-12","2020-W07",1,"External_Github","https://github.com/opencovid19-fr/data"
"9753","France","Daily ICU occupancy","2020-02-13","2020-W07",1,"External_Github","https://github.com/opencovid19-fr/data"
"9754","France","Daily ICU occupancy","2020-02-27","2020-W09",2,"External_Github","https://github.com/opencovid19-fr/data"
"9755","France","Daily ICU occupancy","2020-02-29","2020-W09",9,"External_Github","https://github.com/opencovid19-fr/data"
"9756","France","Daily ICU occupancy","2020-03-01","2020-W09",9,"External_Github","https://github.com/opencovid19-fr/data"
"9757","France","Daily ICU occupancy","2020-03-04","2020-W10",15,"External_Github","https://github.com/opencovid19-fr/data"
"9758","France","Daily ICU occupancy","2020-03-05","2020-W10",23,"External_Github","https://github.com/opencovid19-fr/data"
"9759","France","Daily ICU occupancy","2020-03-06","2020-W10",39,"External_Github","https://github.com/opencovid19-fr/data"
"9760","France","Daily ICU occupancy","2020-03-07","2020-W10",45,"External_Github","https://github.com/opencovid19-fr/data"
"9761","France","Daily ICU occupancy","2020-03-09","2020-W11",66,"External_Github","https://github.com/opencovid19-fr/data"
"9762","France","Daily ICU occupancy","2020-03-10","2020-W11",86,"External_Github","https://github.com/opencovid19-fr/data"
"9763","France","Daily ICU occupancy","2020-03-11","2020-W11",105,"External_Github","https://github.com/opencovid19-fr/data"
"9764","France","Daily ICU occupancy","2020-03-12","2020-W11",129,"External_Github","https://github.com/opencovid19-fr/data"
