"","year","country","influenza activity"
"11401",2010,"Belgium",578788
"11402",2010,"Bolivia",578788
"11403",2010,"Brazil",578788
"11404",2010,"Bulgaria",578788
"11405",2010,"Canada",578788
"11406",2010,"Chile",578788
"11407",2010,"France",578788
"11408",2010,"Germany",578788
"11409",2010,"Hungary",578788
"11410",2010,"Japan",578788
"11411",2010,"Mexico",578788
"11412",2010,"Netherlands",578788
"11413",2010,"New.Zealand",578788
"11414",2010,"Norway",578788
"11415",2010,"Paraguay",578788
"11416",2010,"Peru",578788
"11417",2010,"Poland",578788
"11418",2010,"Romania",578788
"11419",2010,"Russia",578788
"11420",2010,"South.Africa",578788
"11421",2010,"Spain",578788
"11422",2010,"Sweden",578788
"11423",2010,"Switzerland",578788
"11424",2010,"Ukraine",578788
"11425",2010,"United.States",578788
"11426",2010,"Uruguay",578788
"11427",2010,"Argentina",578788
"11428",2010,"Australia",578788
"11429",2010,"Austria",578788
"11430",2010,"Belgium",578788
"11431",2010,"Bolivia",578788
"11432",2010,"Brazil",578788
"11433",2010,"Bulgaria",578788
"11434",2010,"Canada",578788
"11435",2010,"Chile",578788
"11436",2010,"France",578788
"11437",2010,"Germany",578788
"11438",2010,"Hungary",578788
"11439",2010,"Japan",578788
"11440",2010,"Mexico",578788
"11441",2010,"Netherlands",578788
"11442",2010,"New.Zealand",578788
"11443",2010,"Norway",578788
"11444",2010,"Paraguay",578788
"11445",2010,"Peru",578788
"11446",2010,"Poland",578788
"11447",2010,"Romania",578788
"11448",2010,"Russia",578788
"11449",2010,"South.Africa",578788
"11450",2010,"Spain",578788
"11451",2010,"Sweden",578788
"11452",2010,"Switzerland",578788
"11453",2010,"Ukraine",578788
"11454",2010,"United.States",578788
"11455",2010,"Uruguay",578788
"11456",2010,"Argentina",578788
"11457",2010,"Australia",578788
"11458",2010,"Austria",578788
"11459",2010,"Belgium",578788
"11460",2010,"Bolivia",578788
"11461",2010,"Brazil",578788
"11462",2010,"Bulgaria",578788
"11463",2010,"Canada",578788
"11464",2010,"Chile",578788
"11465",2010,"France",578788
"11466",2010,"Germany",578788
"11467",2010,"Hungary",578788
"11468",2010,"Japan",578788
"11469",2010,"Mexico",578788
"11470",2010,"Netherlands",578788
"11471",2010,"New.Zealand",578788
"11472",2010,"Norway",578788
"11473",2010,"Paraguay",578788
"11474",2010,"Peru",578788
"11475",2010,"Poland",578788
"11476",2010,"Romania",578788
"11477",2010,"Russia",578788
"11478",2010,"South.Africa",578788
"11479",2010,"Spain",578788
"11480",2010,"Sweden",578788
"11481",2010,"Switzerland",578788
"11482",2010,"Ukraine",578788
"11483",2010,"United.States",578788
"11484",2010,"Uruguay",578788
"11485",2010,"Argentina",578788
"11486",2010,"Australia",578788
"11487",2010,"Austria",578788
"11488",2010,"Belgium",578788
"11489",2010,"Bolivia",578788
"11490",2010,"Brazil",578788
"11491",2010,"Bulgaria",578788
"11492",2010,"Canada",578788
"11493",2010,"Chile",578788
"11494",2010,"France",578788
"11495",2010,"Germany",578788
"11496",2010,"Hungary",578788
"11497",2010,"Japan",578788
"11498",2010,"Mexico",578788
"11499",2010,"Netherlands",578788
"11500",2010,"New.Zealand",578788
"11501",2010,"Norway",578788
"11502",2010,"Paraguay",578788
"11503",2010,"Peru",578788
"11504",2010,"Poland",578788
"11505",2010,"Romania",578788
"11506",2010,"Russia",578788
"11507",2010,"South.Africa",578788
"11508",2010,"Spain",578788
"11509",2010,"Sweden",578788
"11510",2010,"Switzerland",578788
"11511",2010,"Ukraine",578788
"11512",2010,"United.States",578788
"11513",2010,"Uruguay",578788
"11514",2010,"Argentina",578788
"11515",2010,"Australia",578788
"11516",2010,"Austria",578788
"11517",2010,"Belgium",578788
"11518",2010,"Bolivia",578788
"11519",2010,"Brazil",578788
"11520",2010,"Bulgaria",578788
"11521",2010,"Canada",578788
"11522",2010,"Chile",578788
"11523",2010,"France",578788
"11524",2010,"Germany",578788
"11525",2010,"Hungary",578788
"11526",2010,"Japan",578788
"11527",2010,"Mexico",578788
"11528",2010,"Netherlands",578788
"11529",2010,"New.Zealand",578788
"11530",2010,"Norway",578788
"11531",2010,"Paraguay",578788
"11532",2010,"Peru",578788
"11533",2010,"Poland",578788
"11534",2010,"Romania",578788
"11535",2010,"Russia",578788
"11536",2010,"South.Africa",578788
"11537",2010,"Spain",578788
"11538",2010,"Sweden",578788
"11539",2010,"Switzerland",578788
"11540",2010,"Ukraine",578788
"11541",2010,"United.States",578788
"11542",2010,"Uruguay",578788
"11543",2010,"Argentina",578788
"11544",2010,"Australia",578788
"11545",2010,"Austria",578788
"11546",2010,"Belgium",578788
"11547",2010,"Bolivia",578788
"11548",2010,"Brazil",578788
"11549",2010,"Bulgaria",578788
"11550",2010,"Canada",578788
"11551",2010,"Chile",578788
"11552",2010,"France",578788
"11553",2010,"Germany",578788
"11554",2010,"Hungary",578788
"11555",2010,"Japan",578788
"11556",2010,"Mexico",578788
"11557",2010,"Netherlands",578788
"11558",2010,"New.Zealand",578788
"11559",2010,"Norway",578788
"11560",2010,"Paraguay",578788
"11561",2010,"Peru",578788
"11562",2010,"Poland",578788
"11563",2010,"Romania",578788
"11564",2010,"Russia",578788
"11565",2010,"South.Africa",578788
"11566",2010,"Spain",578788
"11567",2010,"Sweden",578788
"11568",2010,"Switzerland",578788
"11569",2010,"Ukraine",578788
"11570",2010,"United.States",578788
"11571",2010,"Uruguay",578788
"11572",2010,"Argentina",578788
"11573",2010,"Australia",578788
"11574",2010,"Austria",578788
"11575",2010,"Belgium",578788
"11576",2010,"Bolivia",578788
"11577",2010,"Brazil",578788
"11578",2010,"Bulgaria",578788
"11579",2010,"Canada",578788
"11580",2010,"Chile",578788
"11581",2010,"France",578788
"11582",2010,"Germany",578788
"11583",2010,"Hungary",578788
"11584",2010,"Japan",578788
"11585",2010,"Mexico",578788
"11586",2010,"Netherlands",578788
"11587",2010,"New.Zealand",578788
"11588",2010,"Norway",578788
"11589",2010,"Paraguay",578788
"11590",2010,"Peru",578788
"11591",2010,"Poland",578788
"11592",2010,"Romania",578788
"11593",2010,"Russia",578788
"11594",2010,"South.Africa",578788
"11595",2010,"Spain",578788
"11596",2010,"Sweden",578788
"11597",2010,"Switzerland",578788
"11598",2010,"Ukraine",578788
"11599",2010,"United.States",578788
"11600",2010,"Uruguay",578788
"11601",2010,"Argentina",578788
"11602",2010,"Australia",578788
"11603",2010,"Austria",578788
"11604",2010,"Belgium",578788
"11605",2010,"Bolivia",578788
"11606",2010,"Brazil",578788
"11607",2010,"Bulgaria",578788
"11608",2010,"Canada",578788
"11609",2010,"Chile",578788
"11610",2010,"France",578788
"11611",2010,"Germany",578788
"11612",2010,"Hungary",578788
"11613",2010,"Japan",578788
"11614",2010,"Mexico",578788
"11615",2010,"Netherlands",578788
"11616",2010,"New.Zealand",578788
"11617",2010,"Norway",578788
"11618",2010,"Paraguay",578788
"11619",2010,"Peru",578788
"11620",2010,"Poland",578788
"11621",2010,"Romania",578788
"11622",2010,"Russia",578788
"11623",2010,"South.Africa",578788
"11624",2010,"Spain",578788
"11625",2010,"Sweden",578788
"11626",2010,"Switzerland",578788
"11627",2010,"Ukraine",578788
"11628",2010,"United.States",578788
"11629",2010,"Uruguay",578788
"11630",2010,"Argentina",578788
"11631",2010,"Australia",578788
"11632",2010,"Austria",578788
"11633",2010,"Belgium",578788
"11634",2010,"Bolivia",578788
"11635",2010,"Brazil",578788
"11636",2010,"Bulgaria",578788
"11637",2010,"Canada",578788
"11638",2010,"Chile",578788
"11639",2010,"France",578788
"11640",2010,"Germany",578788
"11641",2010,"Hungary",578788
"11642",2010,"Japan",578788
"11643",2010,"Mexico",578788
"11644",2010,"Netherlands",578788
"11645",2010,"New.Zealand",578788
"11646",2010,"Norway",578788
"11647",2010,"Paraguay",578788
"11648",2010,"Peru",578788
"11649",2010,"Poland",578788
"11650",2010,"Romania",578788
"11651",2010,"Russia",578788
"11652",2010,"South.Africa",578788
"11653",2010,"Spain",578788
"11654",2010,"Sweden",578788
"11655",2010,"Switzerland",578788
"11656",2010,"Ukraine",578788
"11657",2010,"United.States",578788
"11658",2010,"Uruguay",578788
"11659",2010,"Argentina",578788
"11660",2010,"Australia",578788
"11661",2010,"Austria",578788
"11662",2010,"Belgium",578788
"11663",2010,"Bolivia",578788
"11664",2010,"Brazil",578788
"11665",2010,"Bulgaria",578788
"11666",2010,"Canada",578788
"11667",2010,"Chile",578788
"11668",2010,"France",578788
"11669",2010,"Germany",578788
"11670",2010,"Hungary",578788
"11671",2010,"Japan",578788
"11672",2010,"Mexico",578788
"11673",2010,"Netherlands",578788
"11674",2010,"New.Zealand",578788
"11675",2010,"Norway",578788
"11676",2010,"Paraguay",578788
"11677",2010,"Peru",578788
"11678",2010,"Poland",578788
"11679",2010,"Romania",578788
"11680",2010,"Russia",578788
"11681",2010,"South.Africa",578788
"11682",2010,"Spain",578788
"11683",2010,"Sweden",578788
"11684",2010,"Switzerland",578788
"11685",2010,"Ukraine",578788
"11686",2010,"United.States",578788
"11687",2010,"Uruguay",578788
"11688",2010,"Argentina",578788
"11689",2010,"Australia",578788
"11690",2010,"Austria",578788
"11691",2010,"Belgium",578788
"11692",2010,"Bolivia",578788
"11693",2010,"Brazil",578788
"11694",2010,"Bulgaria",578788
"11695",2010,"Canada",578788
"11696",2010,"Chile",578788
"11697",2010,"France",578788
"11698",2010,"Germany",578788
"11699",2010,"Hungary",578788
"11700",2010,"Japan",578788
"11701",2010,"Mexico",578788
"11702",2010,"Netherlands",578788
"11703",2010,"New.Zealand",578788
"11704",2010,"Norway",578788
"11705",2010,"Paraguay",578788
"11706",2010,"Peru",578788
"11707",2010,"Poland",578788
"11708",2010,"Romania",578788
"11709",2010,"Russia",578788
"11710",2010,"South.Africa",578788
"11711",2010,"Spain",578788
"11712",2010,"Sweden",578788
"11713",2010,"Switzerland",578788
"11714",2010,"Ukraine",578788
"11715",2010,"United.States",578788
"11716",2010,"Uruguay",578788
"11717",2010,"Argentina",578788
"11718",2010,"Australia",578788
"11719",2010,"Austria",578788
"11720",2010,"Belgium",578788
"11721",2010,"Bolivia",578788
"11722",2010,"Brazil",578788
"11723",2010,"Bulgaria",578788
"11724",2010,"Canada",578788
"11725",2010,"Chile",578788
"11726",2010,"France",578788
"11727",2010,"Germany",578788
"11728",2010,"Hungary",578788
"11729",2010,"Japan",578788
"11730",2010,"Mexico",578788
"11731",2010,"Netherlands",578788
"11732",2010,"New.Zealand",578788
"11733",2010,"Norway",578788
"11734",2010,"Paraguay",578788
"11735",2010,"Peru",578788
"11736",2010,"Poland",578788
"11737",2010,"Romania",578788
"11738",2010,"Russia",578788
"11739",2010,"South.Africa",578788
"11740",2010,"Spain",578788
"11741",2010,"Sweden",578788
"11742",2010,"Switzerland",578788
"11743",2010,"Ukraine",578788
"11744",2010,"United.States",578788
"11745",2010,"Uruguay",578788
"11746",2010,"Argentina",578788
"11747",2010,"Australia",578788
"11748",2010,"Austria",578788
"11749",2010,"Belgium",578788
"11750",2010,"Bolivia",578788
"11751",2010,"Brazil",578788
"11752",2010,"Bulgaria",578788
"11753",2010,"Canada",578788
"11754",2010,"Chile",578788
"11755",2010,"France",578788
"11756",2010,"Germany",578788
"11757",2010,"Hungary",578788
"11758",2010,"Japan",578788
"11759",2010,"Mexico",578788
"11760",2010,"Netherlands",578788
"11761",2010,"New.Zealand",578788
"11762",2010,"Norway",578788
"11763",2010,"Paraguay",578788
"11764",2010,"Peru",578788
"11765",2010,"Poland",578788
"11766",2010,"Romania",578788
"11767",2010,"Russia",578788
"11768",2010,"South.Africa",578788
"11769",2010,"Spain",578788
"11770",2010,"Sweden",578788
"11771",2010,"Switzerland",578788
"11772",2010,"Ukraine",578788
"11773",2010,"United.States",578788
"11774",2010,"Uruguay",578788
"11775",2010,"Argentina",578788
"11776",2010,"Australia",578788
"11777",2010,"Austria",578788
"11778",2010,"Belgium",578788
"11779",2010,"Bolivia",578788
"11780",2010,"Brazil",578788
"11781",2010,"Bulgaria",578788
"11782",2010,"Canada",578788
"11783",2010,"Chile",578788
"11784",2010,"France",578788
"11785",2010,"Germany",578788
"11786",2010,"Hungary",578788
"11787",2010,"Japan",578788
"11788",2010,"Mexico",578788
"11789",2010,"Netherlands",578788
"11790",2010,"New.Zealand",578788
"11791",2010,"Norway",578788
"11792",2010,"Paraguay",578788
"11793",2010,"Peru",578788
"11794",2010,"Poland",578788
"11795",2010,"Romania",578788
"11796",2010,"Russia",578788
"11797",2010,"South.Africa",578788
"11798",2010,"Spain",578788
"11799",2010,"Sweden",578788
"11800",2010,"Switzerland",578788
"11801",2010,"Ukraine",578788
"11802",2010,"United.States",578788
"11803",2010,"Uruguay",578788
"11804",2010,"Argentina",578788
"11805",2010,"Australia",578788
"11806",2010,"Austria",578788
"11807",2010,"Belgium",578788
"11808",2010,"Bolivia",578788
"11809",2010,"Brazil",578788
"11810",2010,"Bulgaria",578788
"11811",2010,"Canada",578788
"11812",2010,"Chile",578788
"11813",2010,"France",578788
"11814",2010,"Germany",578788
"11815",2010,"Hungary",578788
"11816",2010,"Japan",578788
"11817",2010,"Mexico",578788
"11818",2010,"Netherlands",578788
"11819",2010,"New.Zealand",578788
"11820",2010,"Norway",578788
"11821",2010,"Paraguay",578788
"11822",2010,"Peru",578788
"11823",2010,"Poland",578788
"11824",2010,"Romania",578788
"11825",2010,"Russia",578788
"11826",2010,"South.Africa",578788
"11827",2010,"Spain",578788
"11828",2010,"Sweden",578788
"11829",2010,"Switzerland",578788
"11830",2010,"Ukraine",578788
"11831",2010,"United.States",578788
"11832",2010,"Uruguay",578788
"11833",2010,"Argentina",578788
"11834",2010,"Australia",578788
"11835",2010,"Austria",578788
"11836",2010,"Belgium",578788
"11837",2010,"Bolivia",578788
"11838",2010,"Brazil",578788
"11839",2010,"Bulgaria",578788
"11840",2010,"Canada",578788
"11841",2010,"Chile",578788
"11842",2010,"France",578788
"11843",2010,"Germany",578788
"11844",2010,"Hungary",578788
"11845",2010,"Japan",578788
"11846",2010,"Mexico",578788
"11847",2010,"Netherlands",578788
"11848",2010,"New.Zealand",578788
"11849",2010,"Norway",578788
"11850",2010,"Paraguay",578788
"11851",2010,"Peru",578788
"11852",2010,"Poland",578788
"11853",2010,"Romania",578788
"11854",2010,"Russia",578788
"11855",2010,"South.Africa",578788
"11856",2010,"Spain",578788
"11857",2010,"Sweden",578788
"11858",2010,"Switzerland",578788
"11859",2010,"Ukraine",578788
"11860",2010,"United.States",578788
"11861",2010,"Uruguay",578788
"11862",2010,"Argentina",578788
"11863",2010,"Australia",578788
"11864",2010,"Austria",578788
"11865",2010,"Belgium",578788
"11866",2010,"Bolivia",578788
"11867",2010,"Brazil",578788
"11868",2010,"Bulgaria",578788
"11869",2010,"Canada",578788
"11870",2010,"Chile",578788
"11871",2010,"France",578788
"11872",2010,"Germany",578788
"11873",2010,"Hungary",578788
"11874",2010,"Japan",578788
"11875",2010,"Mexico",578788
"11876",2010,"Netherlands",578788
"11877",2010,"New.Zealand",578788
"11878",2010,"Norway",578788
"11879",2010,"Paraguay",578788
"11880",2010,"Peru",578788
"11881",2010,"Poland",578788
"11882",2010,"Romania",578788
"11883",2010,"Russia",578788
"11884",2010,"South.Africa",578788
"11885",2010,"Spain",578788
"11886",2010,"Sweden",578788
"11887",2010,"Switzerland",578788
"11888",2010,"Ukraine",578788
"11889",2010,"United.States",578788
"11890",2010,"Uruguay",578788
"11891",2010,"Argentina",578788
"11892",2010,"Australia",578788
"11893",2010,"Austria",578788
"11894",2010,"Belgium",578788
"11895",2010,"Bolivia",578788
"11896",2010,"Brazil",578788
"11897",2010,"Bulgaria",578788
"11898",2010,"Canada",578788
"11899",2010,"Chile",578788
"11900",2010,"France",578788
"11901",2010,"Germany",578788
"11902",2010,"Hungary",578788
"11903",2010,"Japan",578788
"11904",2010,"Mexico",578788
"11905",2010,"Netherlands",578788
"11906",2010,"New.Zealand",578788
"11907",2010,"Norway",578788
"11908",2010,"Paraguay",578788
"11909",2010,"Peru",578788
"11910",2010,"Poland",578788
"11911",2010,"Romania",578788
"11912",2010,"Russia",578788
"11913",2010,"South.Africa",578788
"11914",2010,"Spain",578788
"11915",2010,"Sweden",578788
"11916",2010,"Switzerland",578788
"11917",2010,"Ukraine",578788
"11918",2010,"United.States",578788
"11919",2010,"Uruguay",578788
"11920",2010,"Argentina",578788
"11921",2010,"Australia",578788
"11922",2010,"Austria",578788
"11923",2010,"Belgium",578788
"11924",2010,"Bolivia",578788
"11925",2010,"Brazil",578788
"11926",2010,"Bulgaria",578788
"11927",2010,"Canada",578788
"11928",2010,"Chile",578788
"11929",2010,"France",578788
"11930",2010,"Germany",578788
"11931",2010,"Hungary",578788
"11932",2010,"Japan",578788
"11933",2010,"Mexico",578788
"11934",2010,"Netherlands",578788
"11935",2010,"New.Zealand",578788
"11936",2010,"Norway",578788
"11937",2010,"Paraguay",578788
"11938",2010,"Peru",578788
"11939",2010,"Poland",578788
"11940",2010,"Romania",578788
"11941",2010,"Russia",578788
"11942",2010,"South.Africa",578788
"11943",2010,"Spain",578788
"11944",2010,"Sweden",578788
"11945",2010,"Switzerland",578788
"11946",2010,"Ukraine",578788
"11947",2010,"United.States",578788
"11948",2010,"Uruguay",578788
"11949",2010,"Argentina",578788
"11950",2010,"Australia",578788
"11951",2010,"Austria",578788
"11952",2010,"Belgium",578788
"11953",2010,"Bolivia",578788
"11954",2010,"Brazil",578788
"11955",2010,"Bulgaria",578788
"11956",2010,"Canada",578788
"11957",2010,"Chile",578788
"11958",2010,"France",578788
"11959",2010,"Germany",578788
"11960",2010,"Hungary",578788
"11961",2010,"Japan",578788
"11962",2010,"Mexico",578788
"11963",2010,"Netherlands",578788
"11964",2010,"New.Zealand",578788
"11965",2010,"Norway",578788
"11966",2010,"Paraguay",578788
"11967",2010,"Peru",578788
"11968",2010,"Poland",578788
"11969",2010,"Romania",578788
"11970",2010,"Russia",578788
"11971",2010,"South.Africa",578788
"11972",2010,"Spain",578788
"11973",2010,"Sweden",578788
"11974",2010,"Switzerland",578788
"11975",2010,"Ukraine",578788
"11976",2010,"United.States",578788
"11977",2010,"Uruguay",578788
"11978",2010,"Argentina",578788
"11979",2010,"Australia",578788
"11980",2010,"Austria",578788
"11981",2010,"Belgium",578788
"11982",2010,"Bolivia",578788
"11983",2010,"Brazil",578788
"11984",2010,"Bulgaria",578788
"11985",2010,"Canada",578788
"11986",2010,"Chile",578788
"11987",2010,"France",578788
"11988",2010,"Germany",578788
"11989",2010,"Hungary",578788
"11990",2010,"Japan",578788
"11991",2010,"Mexico",578788
"11992",2010,"Netherlands",578788
"11993",2010,"New.Zealand",578788
"11994",2010,"Norway",578788
"11995",2010,"Paraguay",578788
"11996",2010,"Peru",578788
"11997",2010,"Poland",578788
"11998",2010,"Romania",578788
"11999",2010,"Russia",578788
"12000",2010,"South.Africa",578788
"12001",2010,"Spain",578788
"12002",2010,"Sweden",578788
"12003",2010,"Switzerland",578788
"12004",2010,"Ukraine",578788
"12005",2010,"United.States",578788
"12006",2010,"Uruguay",578788
"12007",2010,"Argentina",578788
"12008",2010,"Australia",578788
"12009",2010,"Austria",578788
"12010",2010,"Belgium",578788
"12011",2010,"Bolivia",578788
"12012",2010,"Brazil",578788
"12013",2010,"Bulgaria",578788
"12014",2010,"Canada",578788
"12015",2010,"Chile",578788
"12016",2010,"France",578788
"12017",2010,"Germany",578788
"12018",2010,"Hungary",578788
"12019",2010,"Japan",578788
"12020",2010,"Mexico",578788
"12021",2010,"Netherlands",578788
"12022",2010,"New.Zealand",578788
"12023",2010,"Norway",578788
"12024",2010,"Paraguay",578788
"12025",2010,"Peru",578788
"12026",2010,"Poland",578788
"12027",2010,"Romania",578788
"12028",2010,"Russia",578788
"12029",2010,"South.Africa",578788
"12030",2010,"Spain",578788
"12031",2010,"Sweden",578788
"12032",2010,"Switzerland",578788
"12033",2010,"Ukraine",578788
"12034",2010,"United.States",578788
"12035",2010,"Uruguay",578788
"12036",2010,"Argentina",578788
"12037",2010,"Australia",578788
"12038",2010,"Austria",578788
"12039",2010,"Belgium",578788
"12040",2010,"Bolivia",578788
"12041",2010,"Brazil",578788
"12042",2010,"Bulgaria",578788
"12043",2010,"Canada",578788
"12044",2010,"Chile",578788
"12045",2010,"France",578788
"12046",2010,"Germany",578788
"12047",2010,"Hungary",578788
"12048",2010,"Japan",578788
"12049",2010,"Mexico",578788
"12050",2010,"Netherlands",578788
"12051",2010,"New.Zealand",578788
"12052",2010,"Norway",578788
"12053",2010,"Paraguay",578788
"12054",2010,"Peru",578788
"12055",2010,"Poland",578788
"12056",2010,"Romania",578788
"12057",2010,"Russia",578788
"12058",2010,"South.Africa",578788
"12059",2010,"Spain",578788
"12060",2010,"Sweden",578788
"12061",2010,"Switzerland",578788
"12062",2010,"Ukraine",578788
"12063",2010,"United.States",578788
"12064",2010,"Uruguay",578788
"12065",2010,"Argentina",578788
"12066",2010,"Australia",578788
"12067",2010,"Austria",578788
"12068",2010,"Belgium",578788
"12069",2010,"Bolivia",578788
"12070",2010,"Brazil",578788
"12071",2010,"Bulgaria",578788
"12072",2010,"Canada",578788
"12073",2010,"Chile",578788
"12074",2010,"France",578788
"12075",2010,"Germany",578788
"12076",2010,"Hungary",578788
"12077",2010,"Japan",578788
"12078",2010,"Mexico",578788
"12079",2010,"Netherlands",578788
"12080",2010,"New.Zealand",578788
"12081",2010,"Norway",578788
"12082",2010,"Paraguay",578788
"12083",2010,"Peru",578788
"12084",2010,"Poland",578788
"12085",2010,"Romania",578788
"12086",2010,"Russia",578788
"12087",2010,"South.Africa",578788
"12088",2010,"Spain",578788
"12089",2010,"Sweden",578788
"12090",2010,"Switzerland",578788
"12091",2010,"Ukraine",578788
"12092",2010,"United.States",578788
"12093",2010,"Uruguay",578788
"12094",2010,"Argentina",578788
"12095",2010,"Australia",578788
"12096",2010,"Austria",578788
"12097",2010,"Belgium",578788
"12098",2010,"Bolivia",578788
"12099",2010,"Brazil",578788
"12100",2010,"Bulgaria",578788
"12101",2010,"Canada",578788
"12102",2010,"Chile",578788
"12103",2010,"France",578788
"12104",2010,"Germany",578788
"12105",2010,"Hungary",578788
"12106",2010,"Japan",578788
"12107",2010,"Mexico",578788
"12108",2010,"Netherlands",578788
"12109",2010,"New.Zealand",578788
"12110",2010,"Norway",578788
"12111",2010,"Paraguay",578788
"12112",2010,"Peru",578788
"12113",2010,"Poland",578788
"12114",2010,"Romania",578788
"12115",2010,"Russia",578788
"12116",2010,"South.Africa",578788
"12117",2010,"Spain",578788
"12118",2010,"Sweden",578788
"12119",2010,"Switzerland",578788
"12120",2010,"Ukraine",578788
"12121",2010,"United.States",578788
"12122",2010,"Uruguay",578788
"12123",2011,"Argentina",607540
"12124",2011,"Australia",607540
"12125",2011,"Austria",607540
"12126",2011,"Belgium",607540
"12127",2011,"Bolivia",607540
"12128",2011,"Brazil",607540
"12129",2011,"Bulgaria",607540
"12130",2011,"Canada",607540
"12131",2011,"Chile",607540
"12132",2011,"France",607540
"12133",2011,"Germany",607540
"12134",2011,"Hungary",607540
"12135",2011,"Japan",607540
"12136",2011,"Mexico",607540
"12137",2011,"Netherlands",607540
"12138",2011,"New.Zealand",607540
"12139",2011,"Norway",607540
"12140",2011,"Paraguay",607540
"12141",2011,"Peru",607540
"12142",2011,"Poland",607540
"12143",2011,"Romania",607540
"12144",2011,"Russia",607540
"12145",2011,"South.Africa",607540
"12146",2011,"Spain",607540
"12147",2011,"Sweden",607540
"12148",2011,"Switzerland",607540
"12149",2011,"Ukraine",607540
"12150",2011,"United.States",607540
"12151",2011,"Uruguay",607540
"12152",2011,"Argentina",607540
"12153",2011,"Australia",607540
"12154",2011,"Austria",607540
"12155",2011,"Belgium",607540
"12156",2011,"Bolivia",607540
"12157",2011,"Brazil",607540
"12158",2011,"Bulgaria",607540
"12159",2011,"Canada",607540
"12160",2011,"Chile",607540
"12161",2011,"France",607540
"12162",2011,"Germany",607540
"12163",2011,"Hungary",607540
"12164",2011,"Japan",607540
"12165",2011,"Mexico",607540
"12166",2011,"Netherlands",607540
"12167",2011,"New.Zealand",607540
"12168",2011,"Norway",607540
"12169",2011,"Paraguay",607540
"12170",2011,"Peru",607540
"12171",2011,"Poland",607540
"12172",2011,"Romania",607540
"12173",2011,"Russia",607540
"12174",2011,"South.Africa",607540
"12175",2011,"Spain",607540
"12176",2011,"Sweden",607540
"12177",2011,"Switzerland",607540
"12178",2011,"Ukraine",607540
"12179",2011,"United.States",607540
"12180",2011,"Uruguay",607540
"12181",2011,"Argentina",607540
"12182",2011,"Australia",607540
"12183",2011,"Austria",607540
"12184",2011,"Belgium",607540
"12185",2011,"Bolivia",607540
"12186",2011,"Brazil",607540
"12187",2011,"Bulgaria",607540
"12188",2011,"Canada",607540
"12189",2011,"Chile",607540
"12190",2011,"France",607540
"12191",2011,"Germany",607540
"12192",2011,"Hungary",607540
"12193",2011,"Japan",607540
"12194",2011,"Mexico",607540
"12195",2011,"Netherlands",607540
"12196",2011,"New.Zealand",607540
"12197",2011,"Norway",607540
"12198",2011,"Paraguay",607540
"12199",2011,"Peru",607540
"12200",2011,"Poland",607540
"12201",2011,"Romania",607540
"12202",2011,"Russia",607540
"12203",2011,"South.Africa",607540
"12204",2011,"Spain",607540
"12205",2011,"Sweden",607540
"12206",2011,"Switzerland",607540
"12207",2011,"Ukraine",607540
"12208",2011,"United.States",607540
"12209",2011,"Uruguay",607540
"12210",2011,"Argentina",607540
"12211",2011,"Australia",607540
"12212",2011,"Austria",607540
"12213",2011,"Belgium",607540
"12214",2011,"Bolivia",607540
"12215",2011,"Brazil",607540
"12216",2011,"Bulgaria",607540
"12217",2011,"Canada",607540
"12218",2011,"Chile",607540
"12219",2011,"France",607540
"12220",2011,"Germany",607540
"12221",2011,"Hungary",607540
"12222",2011,"Japan",607540
"12223",2011,"Mexico",607540
"12224",2011,"Netherlands",607540
"12225",2011,"New.Zealand",607540
"12226",2011,"Norway",607540
"12227",2011,"Paraguay",607540
"12228",2011,"Peru",607540
"12229",2011,"Poland",607540
"12230",2011,"Romania",607540
"12231",2011,"Russia",607540
"12232",2011,"South.Africa",607540
"12233",2011,"Spain",607540
"12234",2011,"Sweden",607540
"12235",2011,"Switzerland",607540
"12236",2011,"Ukraine",607540
"12237",2011,"United.States",607540
"12238",2011,"Uruguay",607540
"12239",2011,"Argentina",607540
"12240",2011,"Australia",607540
"12241",2011,"Austria",607540
"12242",2011,"Belgium",607540
"12243",2011,"Bolivia",607540
"12244",2011,"Brazil",607540
"12245",2011,"Bulgaria",607540
"12246",2011,"Canada",607540
"12247",2011,"Chile",607540
"12248",2011,"France",607540
"12249",2011,"Germany",607540
"12250",2011,"Hungary",607540
"12251",2011,"Japan",607540
"12252",2011,"Mexico",607540
"12253",2011,"Netherlands",607540
"12254",2011,"New.Zealand",607540
"12255",2011,"Norway",607540
"12256",2011,"Paraguay",607540
"12257",2011,"Peru",607540
"12258",2011,"Poland",607540
"12259",2011,"Romania",607540
"12260",2011,"Russia",607540
"12261",2011,"South.Africa",607540
"12262",2011,"Spain",607540
"12263",2011,"Sweden",607540
"12264",2011,"Switzerland",607540
"12265",2011,"Ukraine",607540
"12266",2011,"United.States",607540
"12267",2011,"Uruguay",607540
"12268",2011,"Argentina",607540
"12269",2011,"Australia",607540
"12270",2011,"Austria",607540
"12271",2011,"Belgium",607540
"12272",2011,"Bolivia",607540
"12273",2011,"Brazil",607540
"12274",2011,"Bulgaria",607540
"12275",2011,"Canada",607540
"12276",2011,"Chile",607540
"12277",2011,"France",607540
"12278",2011,"Germany",607540
"12279",2011,"Hungary",607540
"12280",2011,"Japan",607540
"12281",2011,"Mexico",607540
"12282",2011,"Netherlands",607540
"12283",2011,"New.Zealand",607540
