"","country","year_week","value","indicator","country_code","new_cases","population","FirstDose","SecondDose"
"1531","Lithuania","2020-W21",0.250528794705969,"Weekly new hospital admissions per 100k","LT",82,2794090,NA,NA
"1532","Lithuania","2020-W22",0.250528794705969,"Weekly new hospital admissions per 100k","LT",52,2794090,NA,NA
"1533","Lithuania","2020-W23",0.107369483445415,"Weekly new hospital admissions per 100k","LT",39,2794090,NA,NA
"1534","Lithuania","2020-W24",0.178949139075692,"Weekly new hospital admissions per 100k","LT",54,2794090,NA,NA
"1535","Lithuania","2020-W25",0.178949139075692,"Weekly new hospital admissions per 100k","LT",30,2794090,NA,NA
"1536","Lithuania","2020-W27",0.0715796556302768,"Weekly new hospital admissions per 100k","LT",20,2794090,NA,NA
"1537","Lithuania","2020-W28",0.858955867563321,"Weekly new hospital admissions per 100k","LT",33,2794090,NA,NA
"1538","Lithuania","2020-W29",0.858955867563321,"Weekly new hospital admissions per 100k","LT",63,2794090,NA,NA
"1539","Lithuania","2020-W30",0.322108450336245,"Weekly new hospital admissions per 100k","LT",76,2794090,NA,NA
"1540","Lithuania","2020-W31",0.250528794705969,"Weekly new hospital admissions per 100k","LT",102,2794090,NA,NA
"1541","Lithuania","2020-W32",0.0357898278151384,"Weekly new hospital admissions per 100k","LT",142,2794090,NA,NA
"1542","Lithuania","2020-W42",4.18740985437119,"Weekly new hospital admissions per 100k","LT",1399,2794090,NA,NA
"1543","Lithuania","2020-W43",6.69269780143088,"Weekly new hospital admissions per 100k","LT",2663,2794090,NA,NA
"1544","Lithuania","2020-W44",3.61477260932898,"Weekly new hospital admissions per 100k","LT",5535,2794090,NA,NA
"1545","Lithuania","2020-W45",13.707504053198,"Weekly new hospital admissions per 100k","LT",8980,2794090,NA,NA
"1546","Lithuania","2020-W46",16.3201614837031,"Weekly new hospital admissions per 100k","LT",10059,2794090,NA,NA
"1547","Lithuania","2020-W47",23.3707575632854,"Weekly new hospital admissions per 100k","LT",12289,2794090,NA,NA
"1548","Lithuania","2020-W48",22.4402220400918,"Weekly new hospital admissions per 100k","LT",14278,2794090,NA,NA
"1549","Lithuania","2020-W49",25.4465675765634,"Weekly new hospital admissions per 100k","LT",14711,2794090,NA,NA
"1550","Lithuania","2020-W50",28.6318622521107,"Weekly new hospital admissions per 100k","LT",18985,2794090,NA,NA
"1551","Lithuania","2020-W51",25.6970963712694,"Weekly new hospital admissions per 100k","LT",19466,2794090,NA,NA
"1552","Lithuania","2020-W52",21.9391644506798,"Weekly new hospital admissions per 100k","LT",17882,2794090,4838,0
"1553","Lithuania","2020-W53",26.0549946494207,"Weekly new hospital admissions per 100k","LT",15618,2794090,14642,0
"1554","Lithuania","2021-W01",23.8718151526973,"Weekly new hospital admissions per 100k","LT",12459,2794090,27628,0
"1555","Lithuania","2021-W02",18.8970290863931,"Weekly new hospital admissions per 100k","LT",7546,2794090,55462,2182
"1556","Lithuania","2021-W03",18.7538697751325,"Weekly new hospital admissions per 100k","LT",9174,2794090,16240,16284
"1557","Lithuania","2021-W04",16.3559513115182,"Weekly new hospital admissions per 100k","LT",5727,2794090,26042,26034
"1558","Lithuania","2021-W05",12.419070251853,"Weekly new hospital admissions per 100k","LT",4146,2794090,13646,49746
"1559","Lithuania","2021-W06",13.2780261194163,"Weekly new hospital admissions per 100k","LT",3898,2794090,40708,16386
"1560","Lithuania","2021-W07",12.4906499074833,"Weekly new hospital admissions per 100k","LT",3396,2794090,46465,26168
"1561","Lithuania","2021-W08",11.8106431789957,"Weekly new hospital admissions per 100k","LT",5065,2794090,86770,11280
"1562","Lithuania","2021-W09",10.3074704107599,"Weekly new hospital admissions per 100k","LT",3032,2794090,92032,26110
"1563","Lithuania","2021-W10",10.1285212716842,"Weekly new hospital admissions per 100k","LT",3214,2794090,87476,27195
"1564","Lithuania","2021-W11",10.2716805829447,"Weekly new hospital admissions per 100k","LT",3696,2794090,43120,51350
"1565","Lithuania","2021-W12",9.52009419882681,"Weekly new hospital admissions per 100k","LT",5025,2794090,98589,52452
"1566","Lithuania","2021-W13",8.55376884781807,"Weekly new hospital admissions per 100k","LT",5847,2794090,129875,51506
"1567","Lithuania","2021-W14",10.092731443869,"Weekly new hospital admissions per 100k","LT",6571,2794090,191933,25912
"1568","Lithuania","2021-W15",11.9538024902562,"Weekly new hospital admissions per 100k","LT",7449,2794090,160874,40343
"1569","Lithuania","2021-W16",10.9516873114323,"Weekly new hospital admissions per 100k","LT",7640,2794090,132094,74712
"1570","Lithuania","2021-W17",8.69692815907863,"Weekly new hospital admissions per 100k","LT",8465,2794090,123418,119334
"1571","Lithuania","2021-W18",12.1327516293319,"Weekly new hospital admissions per 100k","LT",8286,2794090,177327,156860
"1572","Lithuania","2021-W19",11.5959042121048,"Weekly new hospital admissions per 100k","LT",7440,2794090,173097,117112
"1573","Lithuania","2021-W20",9.41272471538139,"Weekly new hospital admissions per 100k","LT",5619,2794090,136413,141231
"1574","Lithuania","2021-W21",6.37058935109463,"Weekly new hospital admissions per 100k","LT",3094,2794090,150158,122503
"1575","Lithuania","2021-W22",5.47584365571617,"Weekly new hospital admissions per 100k","LT",1983,2794090,201310,177582
"1576","Lithuania","2021-W23",3.32845398680787,"Weekly new hospital admissions per 100k","LT",1183,2794090,114990,152755
"1577","Lithuania","2021-W24",1.75370156294178,"Weekly new hospital admissions per 100k","LT",524,2794090,73202,196458
"1578","Lithuania","2021-W25",1.43159311260554,"Weekly new hospital admissions per 100k","LT",260,2794090,39021,206258
"1579","Lithuania","2021-W26",1.10948466226929,"Weekly new hospital admissions per 100k","LT",224,2794090,51248,171258
"1580","Lithuania","2021-W27",0.823166039748183,"Weekly new hospital admissions per 100k","LT",352,2794090,47041,92353
"1581","Lithuania","2021-W29",1.93265070201747,"Weekly new hospital admissions per 100k","LT",1370,2794090,95051,51563
"1582","Lithuania","2021-W30",3.40003364243815,"Weekly new hospital admissions per 100k","LT",2372,2794090,124676,63656
"1583","Lithuania","2021-W31",0.966325351008736,"Weekly new hospital admissions per 100k","LT",3287,2794090,148849,51712
"1584","Lithuania","2021-W32",4.9389962384891,"Weekly new hospital admissions per 100k","LT",3823,2794090,129357,68188
"1585","Lithuania","2021-W33",6.08427072857353,"Weekly new hospital admissions per 100k","LT",3942,2794090,107636,102407
"1586","Lithuania","2020-W28",0.143159311260554,"Weekly new ICU admissions per 100k","LT",33,2794090,NA,NA
"1587","Lithuania","2020-W42",0.322108450336245,"Weekly new ICU admissions per 100k","LT",1399,2794090,NA,NA
"1588","Lithuania","2020-W43",0.393688105966522,"Weekly new ICU admissions per 100k","LT",2663,2794090,NA,NA
"1589","Lithuania","2020-W44",0.930535523193598,"Weekly new ICU admissions per 100k","LT",5535,2794090,NA,NA
"1590","Lithuania","2020-W45",1.78949139075692,"Weekly new ICU admissions per 100k","LT",8980,2794090,NA,NA
"1591","Lithuania","2020-W46",2.18317949672344,"Weekly new ICU admissions per 100k","LT",10059,2794090,NA,NA
"1592","Lithuania","2020-W47",2.6126574305051,"Weekly new ICU admissions per 100k","LT",12289,2794090,NA,NA
"1593","Lithuania","2020-W48",3.22108450336245,"Weekly new ICU admissions per 100k","LT",14278,2794090,NA,NA
"1594","Lithuania","2020-W49",3.32845398680787,"Weekly new ICU admissions per 100k","LT",14711,2794090,NA,NA
"1595","Lithuania","2020-W50",4.0084607152955,"Weekly new ICU admissions per 100k","LT",18985,2794090,NA,NA
"1596","Lithuania","2020-W51",3.97267088748036,"Weekly new ICU admissions per 100k","LT",19466,2794090,NA,NA
"1597","Lithuania","2020-W52",4.43793864907716,"Weekly new ICU admissions per 100k","LT",17882,2794090,4838,0
"1598","Lithuania","2020-W53",4.72425727159827,"Weekly new ICU admissions per 100k","LT",15618,2794090,14642,0
"1599","Lithuania","2021-W01",4.0084607152955,"Weekly new ICU admissions per 100k","LT",12459,2794090,27628,0
"1600","Lithuania","2021-W02",3.50740312588356,"Weekly new ICU admissions per 100k","LT",7546,2794090,55462,2182
"1601","Lithuania","2021-W03",3.82951157621981,"Weekly new ICU admissions per 100k","LT",9174,2794090,16240,16284
"1602","Lithuania","2021-W04",3.36424381462301,"Weekly new ICU admissions per 100k","LT",5727,2794090,26042,26034
"1603","Lithuania","2021-W05",2.97055570865649,"Weekly new ICU admissions per 100k","LT",4146,2794090,13646,49746
"1604","Lithuania","2021-W06",2.21896932453858,"Weekly new ICU admissions per 100k","LT",3898,2794090,40708,16386
"1605","Lithuania","2021-W07",2.04002018546289,"Weekly new ICU admissions per 100k","LT",3396,2794090,46465,26168
"1606","Lithuania","2021-W08",1.57475242386609,"Weekly new ICU admissions per 100k","LT",5065,2794090,86770,11280
"1607","Lithuania","2021-W09",1.8610710463872,"Weekly new ICU admissions per 100k","LT",3032,2794090,92032,26110
"1608","Lithuania","2021-W10",1.53896259605095,"Weekly new ICU admissions per 100k","LT",3214,2794090,87476,27195
"1609","Lithuania","2021-W11",1.82528121857206,"Weekly new ICU admissions per 100k","LT",3696,2794090,43120,51350
"1610","Lithuania","2021-W12",1.71791173512664,"Weekly new ICU admissions per 100k","LT",5025,2794090,98589,52452
"1611","Lithuania","2021-W13",2.07581001327803,"Weekly new ICU admissions per 100k","LT",5847,2794090,129875,51506
"1612","Lithuania","2021-W14",2.00423035764775,"Weekly new ICU admissions per 100k","LT",6571,2794090,191933,25912
"1613","Lithuania","2021-W15",2.57686760268996,"Weekly new ICU admissions per 100k","LT",7449,2794090,160874,40343
"1614","Lithuania","2021-W16",2.79160656958079,"Weekly new ICU admissions per 100k","LT",7640,2794090,132094,74712
"1615","Lithuania","2021-W17",2.64844725832024,"Weekly new ICU admissions per 100k","LT",8465,2794090,123418,119334
"1616","Lithuania","2021-W18",1.78949139075692,"Weekly new ICU admissions per 100k","LT",8286,2794090,177327,156860
"1617","Lithuania","2021-W19",2.54107777487482,"Weekly new ICU admissions per 100k","LT",7440,2794090,173097,117112
"1618","Lithuania","2021-W20",1.96844052983261,"Weekly new ICU admissions per 100k","LT",5619,2794090,136413,141231
"1619","Lithuania","2021-W21",1.64633207949637,"Weekly new ICU admissions per 100k","LT",3094,2794090,150158,122503
"1620","Lithuania","2021-W22",1.71791173512664,"Weekly new ICU admissions per 100k","LT",1983,2794090,201310,177582
"1621","Lithuania","2021-W23",1.07369483445415,"Weekly new ICU admissions per 100k","LT",1183,2794090,114990,152755
"1622","Lithuania","2021-W24",0.608427072857353,"Weekly new ICU admissions per 100k","LT",524,2794090,73202,196458
"1623","Lithuania","2021-W25",0.680006728487629,"Weekly new ICU admissions per 100k","LT",260,2794090,39021,206258
"1624","Lithuania","2021-W26",0.572637245042214,"Weekly new ICU admissions per 100k","LT",224,2794090,51248,171258
"1625","Lithuania","2021-W27",0.322108450336245,"Weekly new ICU admissions per 100k","LT",352,2794090,47041,92353
"1626","Lithuania","2021-W29",0.286318622521107,"Weekly new ICU admissions per 100k","LT",1370,2794090,95051,51563
"1627","Lithuania","2021-W30",0.465267761596799,"Weekly new ICU admissions per 100k","LT",2372,2794090,124676,63656
"1628","Lithuania","2021-W31",0.608427072857353,"Weekly new ICU admissions per 100k","LT",3287,2794090,148849,51712
"1629","Lithuania","2021-W32",1.10948466226929,"Weekly new ICU admissions per 100k","LT",3823,2794090,129357,68188
"1630","Lithuania","2021-W33",1.28843380134498,"Weekly new ICU admissions per 100k","LT",3942,2794090,107636,102407
"1631","Luxembourg","2020-W01",0.319433707922595,"Weekly new hospital admissions per 100k",NA,NA,NA,NA,NA
"1632","Luxembourg","2020-W02",0.63886741584519,"Weekly new hospital admissions per 100k",NA,NA,NA,NA,NA
"1633","Luxembourg","2020-W04",0.159716853961297,"Weekly new hospital admissions per 100k",NA,NA,NA,NA,NA
"1634","Luxembourg","2020-W12",0.63886741584519,"Weekly new hospital admissions per 100k","LU",721,626108,NA,NA
"1635","Luxembourg","2020-W14",0.63886741584519,"Weekly new hospital admissions per 100k","LU",854,626108,NA,NA
"1636","Luxembourg","2020-W15",0.319433707922595,"Weekly new hospital admissions per 100k","LU",477,626108,NA,NA
"1637","Luxembourg","2020-W16",0.958301123767784,"Weekly new hospital admissions per 100k","LU",269,626108,NA,NA
"1638","Luxembourg","2020-W17",0.63886741584519,"Weekly new hospital admissions per 100k","LU",173,626108,NA,NA
"1639","Luxembourg","2020-W18",0.319433707922595,"Weekly new hospital admissions per 100k","LU",101,626108,NA,NA
"1640","Luxembourg","2020-W19",0.319433707922595,"Weekly new hospital admissions per 100k","LU",62,626108,NA,NA
"1641","Luxembourg","2020-W21",0.479150561883892,"Weekly new hospital admissions per 100k","LU",47,626108,NA,NA
"1642","Luxembourg","2020-W24",0.159716853961297,"Weekly new hospital admissions per 100k","LU",31,626108,NA,NA
"1643","Luxembourg","2020-W27",0.159716853961297,"Weekly new hospital admissions per 100k","LU",280,626108,NA,NA
"1644","Luxembourg","2020-W29",0.319433707922595,"Weekly new hospital admissions per 100k","LU",558,626108,NA,NA
"1645","Luxembourg","2020-W30",0.159716853961297,"Weekly new hospital admissions per 100k","LU",789,626108,NA,NA
"1646","Luxembourg","2020-W31",0.159716853961297,"Weekly new hospital admissions per 100k","LU",423,626108,NA,NA
"1647","Luxembourg","2020-W33",0.319433707922595,"Weekly new hospital admissions per 100k","LU",326,626108,NA,NA
"1648","Luxembourg","2020-W34",0.159716853961297,"Weekly new hospital admissions per 100k","LU",265,626108,NA,NA
"1649","Luxembourg","2020-W41",0.159716853961297,"Weekly new hospital admissions per 100k","LU",651,626108,NA,NA
"1650","Luxembourg","2020-W42",0.159716853961297,"Weekly new hospital admissions per 100k","LU",1286,626108,NA,NA
"1651","Luxembourg","2020-W43",0.159716853961297,"Weekly new hospital admissions per 100k","LU",3558,626108,NA,NA
"1652","Luxembourg","2020-W44",0.159716853961297,"Weekly new hospital admissions per 100k","LU",4578,626108,NA,NA
"1653","Luxembourg","2020-W45",0.159716853961297,"Weekly new hospital admissions per 100k","LU",3699,626108,NA,NA
"1654","Luxembourg","2020-W47",0.479150561883892,"Weekly new hospital admissions per 100k","LU",3789,626108,NA,NA
"1655","Luxembourg","2020-W48",0.479150561883892,"Weekly new hospital admissions per 100k","LU",3640,626108,NA,NA
"1656","Luxembourg","2020-W49",0.63886741584519,"Weekly new hospital admissions per 100k","LU",3711,626108,NA,NA
"1657","Luxembourg","2020-W50",0.63886741584519,"Weekly new hospital admissions per 100k","LU",3588,626108,NA,NA
"1658","Luxembourg","2020-W51",0.63886741584519,"Weekly new hospital admissions per 100k","LU",2795,626108,NA,NA
"1659","Luxembourg","2020-W52",1.11801797772908,"Weekly new hospital admissions per 100k","LU",1782,626108,0,0
"1660","Luxembourg","2020-W53",4.15263820299373,"Weekly new hospital admissions per 100k","LU",1070,626108,2593,0
"1661","Luxembourg","2021-W01",5.74980674260671,"Weekly new hospital admissions per 100k","LU",1065,626108,1337,0
"1662","Luxembourg","2021-W02",5.43037303468411,"Weekly new hospital admissions per 100k","LU",868,626108,4687,0
"1663","Luxembourg","2021-W03",4.95122247280022,"Weekly new hospital admissions per 100k","LU",852,626108,5162,2577
"1664","Luxembourg","2021-W04",5.74980674260671,"Weekly new hospital admissions per 100k","LU",965,626108,8353,1276
"1665","Luxembourg","2021-W05",4.95122247280022,"Weekly new hospital admissions per 100k","LU",1179,626108,6784,4582
"1666","Luxembourg","2021-W06",9.10386067579395,"Weekly new hospital admissions per 100k","LU",1036,626108,6745,3638
"1667","Luxembourg","2021-W07",8.62471011391006,"Weekly new hospital admissions per 100k","LU",1254,626108,12357,3645
"1668","Luxembourg","2021-W08",11.6593303391747,"Weekly new hospital admissions per 100k","LU",1287,626108,6932,6229
"1669","Luxembourg","2021-W09",11.6593303391747,"Weekly new hospital admissions per 100k","LU",1221,626108,10788,7103
"1670","Luxembourg","2021-W10",10.221878653523,"Weekly new hospital admissions per 100k","LU",1231,626108,21723,2799
"1671","Luxembourg","2021-W11",12.4579146089812,"Weekly new hospital admissions per 100k","LU",1539,626108,25711,6213
"1672","Luxembourg","2021-W12",12.6176314629425,"Weekly new hospital admissions per 100k","LU",1339,626108,18725,5445
"1673","Luxembourg","2021-W13",9.58301123767785,"Weekly new hospital admissions per 100k","LU",1605,626108,30112,8325
"1674","Luxembourg","2021-W14",7.82612584410357,"Weekly new hospital admissions per 100k","LU",1290,626108,29937,18906
"1675","Luxembourg","2021-W15",7.34697528221968,"Weekly new hospital admissions per 100k","LU",1303,626108,44174,23441
"1676","Luxembourg","2021-W16",6.3886741584519,"Weekly new hospital admissions per 100k","LU",1249,626108,24874,4748
"1677","Luxembourg","2021-W17",7.82612584410357,"Weekly new hospital admissions per 100k","LU",1195,626108,35554,6650
"1678","Luxembourg","2021-W18",5.27065618072281,"Weekly new hospital admissions per 100k","LU",894,626108,53076,27662
"1679","Luxembourg","2021-W19",2.55546966338076,"Weekly new hospital admissions per 100k","LU",737,626108,48742,38213
"1680","Luxembourg","2021-W20",1.59716853961297,"Weekly new hospital admissions per 100k","LU",579,626108,42648,26982
"1681","Luxembourg","2021-W21",1.75688539357427,"Weekly new hospital admissions per 100k","LU",282,626108,13942,37186
"1682","Luxembourg","2021-W22",0.958301123767784,"Weekly new hospital admissions per 100k","LU",293,626108,45229,42108
"1683","Luxembourg","2021-W23",1.11801797772908,"Weekly new hospital admissions per 100k","LU",224,626108,34211,65041
"1684","Luxembourg","2021-W24",0.479150561883892,"Weekly new hospital admissions per 100k","LU",110,626108,49910,37336
"1685","Luxembourg","2021-W25",0.63886741584519,"Weekly new hospital admissions per 100k","LU",84,626108,70753,16838
"1686","Luxembourg","2021-W26",0.479150561883892,"Weekly new hospital admissions per 100k","LU",431,626108,42836,55914
"1687","Luxembourg","2021-W27",1.27773483169038,"Weekly new hospital admissions per 100k","LU",979,626108,33099,32315
"1688","Luxembourg","2021-W28",2.39575280941946,"Weekly new hospital admissions per 100k","LU",749,626108,19936,49498
"1689","Luxembourg","2021-W29",2.07631910149687,"Weekly new hospital admissions per 100k","LU",653,626108,8409,51190
"1690","Luxembourg","2021-W30",2.07631910149687,"Weekly new hospital admissions per 100k","LU",458,626108,6982,44210
"1691","Luxembourg","2021-W31",1.27773483169038,"Weekly new hospital admissions per 100k","LU",392,626108,6277,30795
"1692","Luxembourg","2021-W32",2.07631910149687,"Weekly new hospital admissions per 100k","LU",333,626108,5059,14644
"1693","Luxembourg","2021-W33",1.43745168565168,"Weekly new hospital admissions per 100k","LU",390,626108,5930,7786
"1694","Malta","2020-W10",0,"Weekly new hospital admissions per 100k","MT",3,514564,NA,NA
"1695","Malta","2020-W11",1.36037499708491,"Weekly new hospital admissions per 100k","MT",27,514564,NA,NA
"1696","Malta","2020-W12",0.777357141191378,"Weekly new hospital admissions per 100k","MT",77,514564,NA,NA
"1697","Malta","2020-W13",0.777357141191378,"Weekly new hospital admissions per 100k","MT",49,514564,NA,NA
"1698","Malta","2020-W14",1.36037499708491,"Weekly new hospital admissions per 100k","MT",85,514564,NA,NA
"1699","Malta","2020-W15",2.72074999416982,"Weekly new hospital admissions per 100k","MT",143,514564,NA,NA
"1700","Malta","2020-W16",0.388678570595689,"Weekly new hospital admissions per 100k","MT",47,514564,NA,NA
"1701","Malta","2020-W17",0,"Weekly new hospital admissions per 100k","MT",18,514564,NA,NA
"1702","Malta","2020-W18",0.194339285297844,"Weekly new hospital admissions per 100k","MT",30,514564,NA,NA
"1703","Malta","2020-W19",0.194339285297844,"Weekly new hospital admissions per 100k","MT",23,514564,NA,NA
"1704","Malta","2020-W20",0.194339285297844,"Weekly new hospital admissions per 100k","MT",55,514564,NA,NA
"1705","Malta","2020-W21",0.777357141191378,"Weekly new hospital admissions per 100k","MT",53,514564,NA,NA
"1706","Malta","2020-W22",0.583017855893533,"Weekly new hospital admissions per 100k","MT",8,514564,NA,NA
"1707","Malta","2020-W23",0,"Weekly new hospital admissions per 100k","MT",11,514564,NA,NA
"1708","Malta","2020-W24",0.194339285297844,"Weekly new hospital admissions per 100k","MT",20,514564,NA,NA
"1709","Malta","2020-W25",0.194339285297844,"Weekly new hospital admissions per 100k","MT",15,514564,NA,NA
"1710","Malta","2020-W26",0.194339285297844,"Weekly new hospital admissions per 100k","MT",5,514564,NA,NA
"1711","Malta","2020-W27",0,"Weekly new hospital admissions per 100k","MT",2,514564,NA,NA
"1712","Malta","2020-W28",0,"Weekly new hospital admissions per 100k","MT",2,514564,NA,NA
"1713","Malta","2020-W29",0,"Weekly new hospital admissions per 100k","MT",2,514564,NA,NA
"1714","Malta","2020-W30",0,"Weekly new hospital admissions per 100k","MT",24,514564,NA,NA
"1715","Malta","2020-W31",0.971696426489222,"Weekly new hospital admissions per 100k","MT",84,514564,NA,NA
"1716","Malta","2020-W32",1.55471428238276,"Weekly new hospital admissions per 100k","MT",223,514564,NA,NA
"1717","Malta","2020-W33",2.33207142357413,"Weekly new hospital admissions per 100k","MT",367,514564,NA,NA
"1718","Malta","2020-W34",2.72074999416982,"Weekly new hospital admissions per 100k","MT",295,514564,NA,NA
"1719","Malta","2020-W35",0.777357141191378,"Weekly new hospital admissions per 100k","MT",217,514564,NA,NA
"1720","Malta","2020-W36",3.4981071353612,"Weekly new hospital admissions per 100k","MT",192,514564,NA,NA
"1721","Malta","2020-W37",3.88678570595689,"Weekly new hospital admissions per 100k","MT",329,514564,NA,NA
"1722","Malta","2020-W38",4.66414284714827,"Weekly new hospital admissions per 100k","MT",371,514564,NA,NA
"1723","Malta","2020-W39",3.10942856476551,"Weekly new hospital admissions per 100k","MT",230,514564,NA,NA
"1724","Malta","2020-W40",4.08112499125473,"Weekly new hospital admissions per 100k","MT",311,514564,NA,NA
"1725","Malta","2020-W41",6.02451784423318,"Weekly new hospital admissions per 100k","MT",517,514564,NA,NA
"1726","Malta","2020-W42",8.93960712370084,"Weekly new hospital admissions per 100k","MT",894,514564,NA,NA
"1727","Malta","2020-W43",7.77357141191378,"Weekly new hospital admissions per 100k","MT",838,514564,NA,NA
"1728","Malta","2020-W44",14.3811071120405,"Weekly new hospital admissions per 100k","MT",823,514564,NA,NA
"1729","Malta","2020-W45",14.5754463973383,"Weekly new hospital admissions per 100k","MT",842,514564,NA,NA
"1730","Malta","2020-W46",20.016946385678,"Weekly new hospital admissions per 100k","MT",894,514564,NA,NA
"1731","Malta","2020-W47",20.2112856709758,"Weekly new hospital admissions per 100k","MT",867,514564,NA,NA
"1732","Malta","2020-W48",16.9075178209125,"Weekly new hospital admissions per 100k","MT",869,514564,NA,NA
"1733","Malta","2020-W49",17.2961963915082,"Weekly new hospital admissions per 100k","MT",786,514564,NA,NA
"1734","Malta","2020-W50",8.16224998250947,"Weekly new hospital admissions per 100k","MT",595,514564,NA,NA
"1735","Malta","2020-W51",6.60753570012671,"Weekly new hospital admissions per 100k","MT",548,514564,NA,NA
"1736","Malta","2020-W52",5.05282141774395,"Weekly new hospital admissions per 100k","MT",624,514564,116,0
"1737","Malta","2020-W53",5.63583927363749,"Weekly new hospital admissions per 100k","MT",804,514564,4354,6
"1738","Malta","2021-W01",7.57923212661593,"Weekly new hospital admissions per 100k","MT",1299,514564,8490,6
"1739","Malta","2021-W02",9.32828569429653,"Weekly new hospital admissions per 100k","MT",1213,514564,15908,156
"1740","Malta","2021-W03",4.08112499125473,"Weekly new hospital admissions per 100k","MT",1119,514564,18070,3277
"1741","Malta","2021-W04",5.05282141774395,"Weekly new hospital admissions per 100k","MT",1021,514564,14718,5248
"1742","Malta","2021-W05",5.44149998833964,"Weekly new hospital admissions per 100k","MT",896,514564,23888,11942
"1743","Malta","2021-W06",8.16224998250947,"Weekly new hospital admissions per 100k","MT",1132,514564,23337,13877
"1744","Malta","2021-W07",7.77357141191378,"Weekly new hospital admissions per 100k","MT",1140,514564,34286,8966
"1745","Malta","2021-W08",4.27546427655258,"Weekly new hospital admissions per 100k","MT",1908,514564,35573,11469
"1746","Malta","2021-W09",13.2150714002534,"Weekly new hospital admissions per 100k","MT",1854,514564,28253,8475
"1747","Malta","2021-W10",13.0207321149556,"Weekly new hospital admissions per 100k","MT",2205,514564,23580,10153
"1748","Malta","2021-W11",7.96791069721162,"Weekly new hospital admissions per 100k","MT",1348,514564,27750,11751
"1749","Malta","2021-W12",3.88678570595689,"Weekly new hospital admissions per 100k","MT",584,514564,39061,12529
"1750","Malta","2021-W13",6.21885712953102,"Weekly new hospital admissions per 100k","MT",350,514564,46575,15952
"1751","Malta","2021-W14",5.83017855893533,"Weekly new hospital admissions per 100k","MT",377,514564,40965,45230
"1752","Malta","2021-W15",5.83017855893533,"Weekly new hospital admissions per 100k","MT",319,514564,40113,28961
"1753","Malta","2021-W16",2.52641070887198,"Weekly new hospital admissions per 100k","MT",195,514564,45175,37517
"1754","Malta","2021-W17",4.27546427655258,"Weekly new hospital admissions per 100k","MT",147,514564,52482,20155
"1755","Malta","2021-W18",1.36037499708491,"Weekly new hospital admissions per 100k","MT",83,514564,75880,24705
"1756","Malta","2021-W19",0.777357141191378,"Weekly new hospital admissions per 100k","MT",22,514564,43268,56388
"1757","Malta","2021-W20",0.388678570595689,"Weekly new hospital admissions per 100k","MT",23,514564,28991,75268
"1758","Malta","2021-W21",0.388678570595689,"Weekly new hospital admissions per 100k","MT",34,514564,18593,64170
"1759","Malta","2021-W22",0.194339285297844,"Weekly new hospital admissions per 100k","MT",29,514564,18199,45773
"1760","Malta","2021-W23",0,"Weekly new hospital admissions per 100k","MT",10,514564,23381,47493
"1761","Malta","2021-W24",0,"Weekly new hospital admissions per 100k","MT",13,514564,12444,42508
"1762","Malta","2021-W25",0,"Weekly new hospital admissions per 100k","MT",23,514564,6900,48623
"1763","Malta","2021-W26",0.971696426489222,"Weekly new hospital admissions per 100k","MT",57,514564,10514,50195
"1764","Malta","2021-W27",1.94339285297844,"Weekly new hospital admissions per 100k","MT",705,514564,15447,20174
"1765","Malta","2021-W28",3.30376785006335,"Weekly new hospital admissions per 100k","MT",1439,514564,17100,10275
"1766","Malta","2021-W29",2.33207142357413,"Weekly new hospital admissions per 100k","MT",1071,514564,12514,11003
"1767","Malta","2021-W30",3.30376785006335,"Weekly new hospital admissions per 100k","MT",604,514564,13728,11634
"1768","Malta","2021-W31",5.05282141774395,"Weekly new hospital admissions per 100k","MT",463,514564,7909,12172
"1769","Malta","2021-W32",2.72074999416982,"Weekly new hospital admissions per 100k","MT",478,514564,4441,7599
"1770","Malta","2020-W38",0.971696426489222,"Weekly new ICU admissions per 100k","MT",371,514564,NA,NA
"1771","Malta","2020-W39",0.777357141191378,"Weekly new ICU admissions per 100k","MT",230,514564,NA,NA
"1772","Malta","2020-W40",0.777357141191378,"Weekly new ICU admissions per 100k","MT",311,514564,NA,NA
"1773","Malta","2020-W41",0.777357141191378,"Weekly new ICU admissions per 100k","MT",517,514564,NA,NA
"1774","Malta","2020-W42",1.16603571178707,"Weekly new ICU admissions per 100k","MT",894,514564,NA,NA
"1775","Malta","2020-W43",1.7490535676806,"Weekly new ICU admissions per 100k","MT",838,514564,NA,NA
"1776","Malta","2020-W44",0.971696426489222,"Weekly new ICU admissions per 100k","MT",823,514564,NA,NA
"1777","Malta","2020-W45",0.583017855893533,"Weekly new ICU admissions per 100k","MT",842,514564,NA,NA
"1778","Malta","2020-W46",1.36037499708491,"Weekly new ICU admissions per 100k","MT",894,514564,NA,NA
"1779","Malta","2020-W47",0.777357141191378,"Weekly new ICU admissions per 100k","MT",867,514564,NA,NA
"1780","Malta","2020-W48",1.7490535676806,"Weekly new ICU admissions per 100k","MT",869,514564,NA,NA
"1781","Malta","2020-W49",0.777357141191378,"Weekly new ICU admissions per 100k","MT",786,514564,NA,NA
"1782","Malta","2020-W50",0.777357141191378,"Weekly new ICU admissions per 100k","MT",595,514564,NA,NA
"1783","Malta","2020-W51",0.777357141191378,"Weekly new ICU admissions per 100k","MT",548,514564,NA,NA
